MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.012695	s	2/4/2020 9:51:25 AM
Axial Displacement	Axial Force	Time	Axial Extensometer
mm	N	s	mm
10.128618	27723.41	60.782227	2.6177003
10.129436	27720.871	60.791992	2.6181636
10.130795	27722.152	60.801758	2.6186049
10.132709	27719.672	60.811523	2.6191597
10.133853	27714.803	60.821289	2.6195507
10.135632	27714.924	60.831055	2.6199915
10.137501	27725.254	60.84082	2.62041
10.139136	27736.975	60.850586	2.6209605
10.141667	27742.305	60.860352	2.6215632
10.142829	27738.406	60.870117	2.6220894
10.144796	27735.725	60.879883	2.6226473
10.146124	27736.938	60.889648	2.6231647
10.14831	27737.896	60.899414	2.6236615
10.149692	27734.088	60.90918	2.6241488
10.152208	27727.422	60.918945	2.6245735
10.151899	27739.721	60.928711	2.6252627
10.155905	27736.477	60.938477	2.6256261
10.156625	27733.051	60.948242	2.6262763
10.157076	27729.596	60.958008	2.6267288
10.160773	27732.293	60.967773	2.6272478
10.160853	27729.932	60.977539	2.6276636
10.163648	27733.1	60.987305	2.6281512
10.164556	27728.48	60.99707	2.6287014
10.166111	27723.703	61.006836	2.6290948
10.167738	27726.951	61.016602	2.6295443
10.170098	27717.123	61.026367	2.6300769
10.170845	27716.814	61.036133	2.6304865
10.171931	27714.383	61.045898	2.6310117
10.173179	27725.385	61.055664	2.6314342
10.175772	27720.951	61.06543	2.6318891
10.175959	27728.563	61.075195	2.6323862
10.179375	27733.5	61.084961	2.6328912
10.180103	27731.098	61.094727	2.6334541
10.181453	27724.758	61.104492	2.6338677
10.182795	27728.203	61.114258	2.6344719
10.186316	27731.262	61.124023	2.6349757
10.188284	27730.385	61.133789	2.6354508
10.187998	27722.961	61.143555	2.6358941
10.189808	27718.928	61.15332	2.6363897
10.191882	27719.15	61.163086	2.636827
10.19266	27726.629	61.172852	2.6373045
10.195432	27732.027	61.182617	2.6377926
10.196509	27728.248	61.192383	2.6382749
10.197948	27728.693	61.202148	2.6387856
10.199933	27727.363	61.211914	2.6392395
10.200743	27725.24	61.22168	2.6398089
10.202888	27727.723	61.231445	2.6402578
10.203407	27723.006	61.241211	2.6407006
10.206353	27727.438	61.250977	2.641149
10.20824	27723.777	61.260742	2.6416795
10.209053	27727.885	61.270508	2.6421423
10.210876	27730.869	61.280273	2.6426568
10.211678	27737.764	61.290039	2.6431851
10.213613	27737.938	61.299805	2.6436951
10.215673	27737.086	61.30957	2.6441336
10.217842	27735.602	61.319336	2.6446135
10.218347	27727.248	61.329102	2.6450274
10.221132	27736.096	61.338867	2.6455564
10.221414	27743.773	61.348633	2.6460857
10.223872	27741.365	61.358398	2.6466024
10.226054	27742.221	61.368164	2.6470878
10.227395	27741.402	61.37793	2.6476681
10.228418	27738.068	61.387695	2.6481118
10.231449	27739.396	61.397461	2.6486797
10.23254	27744.832	61.407227	2.649133
10.233761	27743.004	61.416992	2.6497478
10.235965	27731.521	61.426758	2.650095
