MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.009766	s	2/4/2020 10:16:38 AM
Axial Displacement	Axial Force	Time	Axial Extensometer
mm	N	s	mm
1.181437	42790.082	7.1083984	0.19967185
1.1835605	42831.961	7.1181641	0.19985008
1.1844144	42865.801	7.1279297	0.20023623
1.1860595	42905.047	7.1376953	0.20053905
1.1891574	42940.078	7.1474609	0.20081307
1.1884153	42981.609	7.1572266	0.20104034
1.1902839	43017.16	7.1669922	0.20132057
1.1923403	43053.766	7.1767578	0.20171373
1.1945977	43093.004	7.1865234	0.20196067
1.1960909	43128.07	7.1962891	0.20227227
1.1973872	43162.641	7.2060547	0.20251699
1.1989071	43202.988	7.2158203	0.20276488
1.2002394	43242.035	7.2255859	0.20317152
1.2019382	43281.531	7.2353516	0.20340279
1.2034982	43320.645	7.2451172	0.20367853
1.2052149	43356.688	7.2548828	0.20391025
1.2080044	43394.137	7.2646484	0.20413071
1.2078971	43432.211	7.2744141	0.2045245
1.2097075	43468.359	7.2841797	0.20484491
1.2121127	43511.031	7.2939453	0.20510453
1.2123003	43544.941	7.3037109	0.20541754
1.2157649	43586.211	7.3134766	0.20574166
1.2166455	43621.973	7.3232422	0.20590189
1.2191892	43663.332	7.3330078	0.20626128
1.219824	43697.957	7.3427734	0.20654066
1.221715	43739.188	7.3525391	0.20691746
1.223655	43775.441	7.3623047	0.20717688
1.2251213	43819.285	7.3720703	0.20744164
1.2259752	43851.797	7.3818359	0.20773926
1.2281299	43888.57	7.3916016	0.20798777
1.2290597	43926.016	7.4013672	0.20832999
1.23007	43963.684	7.4111328	0.20852433
1.2322917	44000.617	7.4208984	0.20885509
1.235117	44033.895	7.4306641	0.2090556
1.2355461	44072.832	7.4404297	0.20936956
1.238148	44112.477	7.4501953	0.20965184
1.2393997	44144.891	7.4599609	0.20986691
1.2407317	44184.266	7.4697266	0.21018679
1.2427881	44213.398	7.4794922	0.21043003
1.2429714	44251.395	7.4892578	0.21072234
1.2455642	44282.828	7.4990234	0.2110271
1.2467399	44323.148	7.5087891	0.21133806
1.2478218	44355.504	7.5185547	0.21162383
1.2504369	44400.594	7.5283203	0.21183346
1.2508795	44434.129	7.5380859	0.21214926
1.2524664	44473.621	7.5478516	0.21239483
1.2551576	44512.738	7.5576172	0.21267195
1.2571871	44551.141	7.5673828	0.21296163
1.2581482	44592.23	7.5771484	0.21329241
1.2604728	44633.91	7.5869141	0.21359496
1.2607143	44673.168	7.5966797	0.21390699
1.2627661	44713.078	7.6064453	0.21413721
1.2640268	44749.816	7.6162109	0.21445665
1.2665838	44791.156	7.6259766	0.21474041
1.2678891	44828.316	7.6357422	0.214967
1.2697175	44869.879	7.6455078	0.21536624
1.2712777	44908.156	7.6552734	0.21553327
1.2718052	44946.957	7.6650391	0.2158553
1.2747242	44981.129	7.6748047	0.21611755
1.2757256	45024.809	7.6845703	0.21639775
1.2772501	45059.906	7.6943359	0.21670629
1.2797847	45100.266	7.7041016	0.21698029
1.2805984	45140.383	7.7138672	0.21724899
1.2825475	45180.965	7.7236328	0.21759315
1.2840897	45221.066	7.7333984	0.21790215
1.2852699	45259.547	7.7431641	0.21829973
1.2878537	45294.711	7.7529297	0.2185261
1.2887836	45337.754	7.7626953	0.2187351
1.2897267	45373.668	7.7724609	0.2191436
1.2917922	45413.668	7.7822266	0.21935463
1.2930483	45452.43	7.7919922	0.21957481
1.2944341	45490.961	7.8017578	0.2198371
1.2968659	45531.039	7.8115234	0.22019425
1.2973084	45569.793	7.8212891	0.22050706
1.2994184	45608.617	7.8310547	0.22088644
1.3014168	45654.82	7.8408203	0.22105987
1.3046846	45686.855	7.8505859	0.22137742
1.3052299	45730.328	7.8603516	0.22171147
1.3075501	45768.758	7.8701172	0.22198404
1.3088689	45810.141	7.8798828	0.22232454
1.3102233	45849.051	7.8896484	0.22256614
1.3112559	45889.766	7.8994141	0.22296761
1.3142421	45925.063	7.9091797	0.22320071
1.3153553	45965.445	7.9189453	0.22340734
1.3155073	45998.82	7.9287109	0.22372523
1.3179302	46040.539	7.9384766	0.22406422
1.3198882	46075.07	7.9482422	0.22436737
1.3221726	46115.086	7.9580078	0.22459145
1.3228744	46149.492	7.9677734	0.22485685
1.3248056	46189.531	7.9775391	0.22523554
1.3266653	46221.984	7.9873047	0.22544661
1.3283148	46265.371	7.9970703	0.22573186
1.330416	46294.02	8.0068359	0.2259399
1.3309612	46337.285	8.0166016	0.22626434
1.3329238	46374.211	8.0263672	0.2265771
1.3337731	46409.461	8.0361328	0.22688062
1.3353199	46445.18	8.0458984	0.22710869
1.3375998	46485.391	8.0556641	0.227405
1.3381183	46517.691	8.0654297	0.22766362
1.3415291	46558.34	8.0751953	0.22805199
1.3422623	46588.656	8.0849609	0.22826146
1.3435453	46630.777	8.0947266	0.22854957
1.3462275	46666.648	8.1044922	0.22879124
1.3469964	46701.645	8.1142578	0.22907822
1.3491645	46738.055	8.1240234	0.22939007
1.3491735	46777.434	8.1337891	0.22970387
1.3523028	46810.141	8.1435547	0.23001742
1.3537512	46851.586	8.1533203	0.23016885
1.3549938	46884.461	8.1630859	0.23052727
1.3562188	46925.383	8.1728516	0.23077576
1.3576448	46958.84	8.1826172	0.23110373
1.3594911	46995.055	8.1923828	0.23135832
1.3610735	47036.867	8.2021484	0.23171072
1.3618827	47079.664	8.2119141	0.23191899
1.3652756	47112.246	8.2216797	0.23235939
1.3664558	47159.539	8.2314453	0.23265746
1.3681144	47195.875	8.2412109	0.232899
1.3700545	47234.637	8.2509766	0.23312619
1.371941	47273.09	8.2607422	0.23348041
1.37389	47318.027	8.2705078	0.23373938
1.3753921	47352.043	8.2802734	0.23403637
1.3764739	47397.395	8.2900391	0.23436768
1.3782396	47428.516	8.2998047	0.23457554
1.3797953	47477.25	8.3095703	0.23484068
1.3820662	47512.789	8.3193359	0.23510608
1.3820753	47555.918	8.3291016	0.23546112
1.3840377	47598.016	8.3388672	0.23578803
1.3863311	47637.57	8.3486328	0.23606639
1.3891518	47678.629	8.3583984	0.23639801
1.3908774	47722.707	8.3681641	0.23676895
1.3918207	47757.125	8.3779297	0.23707701
1.3930053	47799.188	8.3876953	0.23730206
1.3955131	47836.508	8.3974609	0.23762982
1.3973415	47880.211	8.4072266	0.23791417
1.3981462	47914.922	8.4169922	0.23822923
1.4000595	47955.879	8.4267578	0.23852697
1.4019861	47994.141	8.4365234	0.23877461
1.4041498	48033.797	8.4462891	0.23906197
1.4042526	48064.512	8.4560547	0.2393394
1.4063179	48106.695	8.4658203	0.23966636
1.4085755	48144.125	8.4755859	0.24000475
1.4103458	48184.621	8.4853516	0.24022004
1.4117271	48220.496	8.4951172	0.24059457
1.41377	48258.953	8.5048828	0.24084362
1.41491	48292.172	8.5146484	0.24122427
1.416497	48331.367	8.5244141	0.24145211
1.4186964	48363.609	8.5341797	0.24175851
1.4202029	48403.934	8.5439453	0.24197665
1.4221654	48436.227	8.5537109	0.2422785
1.4229923	48476.363	8.5634766	0.24254254
1.4245123	48511.66	8.5732422	0.24287851
1.4267788	48550.383	8.5830078	0.24311529
1.4283254	48581.039	8.5927734	0.24339619
1.4296889	48620.852	8.6025391	0.24366689
1.4309452	48656.551	8.6123047	0.24394938
1.4322639	48693.688	8.6220703	0.24428737
1.434119	48727.07	8.6318359	0.24444112
1.4358177	48766.383	8.6416016	0.24481931
1.4380708	48803.945	8.6513672	0.24511798
1.4394432	48837.137	8.6611328	0.24534866
1.4415576	48871.23	8.6708984	0.24567051
1.4431447	48909.32	8.6806641	0.24595419
1.444298	48939.715	8.6904297	0.24618916
1.4464841	48977.855	8.7001953	0.24642681
1.4475658	49013.777	8.7099609	0.24676763
1.4490724	49047.715	8.7197266	0.24701452
1.4496446	49080.438	8.7294922	0.24722129
1.452832	49117.141	8.7392578	0.247574
1.4534757	49148.109	8.7490234	0.24784902
1.4551566	49188.793	8.7587891	0.24814995
1.4569268	49222.27	8.7685547	0.2484632
1.4586478	49259.938	8.7783203	0.24877575
1.4590189	49293.984	8.7880859	0.24899815
1.4604807	49330.121	8.7978516	0.24932191
1.4622599	49367.414	8.8076172	0.24962708
1.4660776	49404.68	8.8173828	0.24989457
1.465349	49444.227	8.8271484	0.25015405
1.4686391	49483.805	8.8369141	0.25045264
1.470016	49518.305	8.8466797	0.25073695
1.4720097	49561.625	8.8564453	0.2510342
1.4729261	49593.641	8.8662109	0.25128421
1.4745846	49634.324	8.8759766	0.25155303
1.4759257	49671.488	8.8857422	0.2518805
1.4781878	49709.992	8.8955078	0.25213739
1.4800161	49743.332	8.9052734	0.25236595
1.4809682	49783.352	8.9150391	0.25270459
1.4827654	49817.34	8.9248047	0.25304759
1.4843255	49857.105	8.9345703	0.25322145
1.4856889	49890.637	8.9443359	0.25360718
1.4875621	49929.828	8.9541016	0.25389203
1.4887959	49969.266	8.9638672	0.25411096
1.4904454	50006.93	8.9736328	0.25448745
1.4935702	50040.488	8.9833984	0.25468394
1.4937983	50079.047	8.9931641	0.25499845
1.494965	50116.531	9.0029297	0.25529405
1.497665	50154.867	9.0126953	0.25565267
1.4993906	50192.082	9.0224609	0.25589538
1.5003607	50227.754	9.0322266	0.25621021
1.5036061	50267.758	9.0419922	0.25653097
1.5047282	50303.867	9.0517578	0.25679913
1.5061319	50338.473	9.0615234	0.25706741
1.5070707	50375.813	9.0712891	0.25733089
1.5093148	50409.121	9.0810547	0.25758767
1.5092254	50449.352	9.0908203	0.25785789
1.5116796	50487.77	9.1005859	0.25817469
1.5141115	50525.262	9.1103516	0.25842008
1.5155911	50559.785	9.1201172	0.25873229
1.516588	50595.863	9.1298828	0.2590166
1.5190601	50635.727	9.1396484	0.25926721
1.521188	50672.02	9.1494141	0.25966811
1.5211926	50709.48	9.1591797	0.25986201
1.5237808	50750.836	9.1689453	0.26018408
1.5244424	50785.723	9.1787109	0.26043114
1.5267849	50823.25	9.1884766	0.26068431
1.5281842	50860.352	9.1982422	0.26096463
1.5296593	50895.75	9.2080078	0.26137418
1.5315145	50932.145	9.2177734	0.26161712
1.5336201	50969.961	9.2275391	0.26194459
1.5348583	51004.063	9.2373047	0.26218
1.5358776	51041.473	9.2470703	0.26239282
1.537554	51081.402	9.2568359	0.26285633
1.5403256	51112.16	9.2666016	0.26300538
1.5409336	51151.461	9.2763672	0.2633042
1.5433118	51187.781	9.2861328	0.26353744
1.5446351	51223.609	9.2958984	0.2639271
1.5467048	51263.223	9.3056641	0.26421356
